store_name,pn_test,text_review,대기 시간,예약 없이 이용,데이트,연인・배우자,가족모임,아이,예약 후 이용,친목,친구,지인・동료,일상,부모님,친척・형제,반려동물,기타,나들이,회식,혼자,음식이 맛있어요,술이 다양해요,특별한 메뉴가 있어요,화장실이 깨끗해요,가성비가 좋아요,인테리어가 멋져요,친절해요,메뉴 구성이 알차요,비싼 만큼 가치있어요,대화하기 좋아요,컨셉이 독특해요,매장이 청결해요,건강한 맛이에요,재료가 신선해요,기본 안주가 좋아요,음식이 빨리 나와요,뷰가 좋아요,아늑해요,특별한 날 가기 좋아요,매장이 넓어요,반려동물과 가기 좋아요,고기 질이 좋아요,양이 많아요,현지 맛에 가까워요,사진이 잘 나와요,음악이 좋아요,오래 머무르기 좋아요,단체모임 하기 좋아요,혼술하기 좋아요,차분한 분위기에요,파티하기 좋아요
더블랙웨일바,FALSE,너무너무좋아요 굿입니다 너무너무좋아요 굿입니다 ,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,피자 도우가 진짜 쫀득쫀득 그 잡채입니다수제 도우의 힘이 여기서 제대로 느껴지고 토마토 소스도 수제로 만든다고 하는데 도우와 소스의 조합이 최고이고 다른게 필요없네요 담백하면서 수 많은 종류의 주류들과 즐기기에 아주 좋은 피자맛집 입니다감바스에 들어있는 통통한 새우가 맛이 좋고 분위기와 맛 모두 아메리칸 펍 감성의 바입니다,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,"다양한 술이 많고 가성비가 좋아요~ 사장님도 친절하시고, 혼술하기도 좋아요! 데이트 하다가 2차로 오기도 좋네요!! 다음에 다시 방문할 의향 100%입니다!!",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
더블랙웨일바,FALSE,분위기 멋있고 공간도 좋아서 친구들 모임이나 데이트하기 좋습니다! 사장님이 도우 돌리는 것도 직접 볼 수 있어요~ 아늑하고 음악도 좋아요!,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,핏자 파스타 JMT 👍,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,맛있어요 ~~여러번 방문해보지만 항상 만족하며 즐겨먹고 갑니다 사장님이 재밌고 친절하신건 너무최고👍👍,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,피자랑 파스타가 맛있는데 엄청 저렴해요!술 종류도 다양하고 숙대에서 칵테일 7천원 하는 곳 처음봐요!!사장님도 걱정과 다르게(?) 친절하시더라구요월드컵 기간에 피자 먹으면서 축구보는 그런 펍 분위기입니다,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,맛있어요,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,"[광고 아님! 지극히 개인적이지만 도움 되실] 맛 3.5/5, 청결 3/5, 가격(가성비)5/5 인테리어나 분위기로만 승부하는 곳 보단 좋은 재료로 맛을 얼마나 합리적인 가격과 청결함으로 만드느냐가 개인적인 평가의 관점이므로 도움이되시길! (개인적인 감정은 최대한 배제하려고하기에 친절도는 마지막에 덧붙일게요) 최종 한줄 평가는 가성비 좋다! 나폴리 피자 먹고 싶을 때 근처시라면 추천! 맛은 하이엔드는 아니지만 종종 가고싶은!! 꼭 적고 싶었던건 음식 평가가 아니므로 알아서! 참고하세요/ 새 외국 직원분이 센스없고 일 못하는건 알겠어요 그날 모든 손님이느꼈을거에요 하지만 그 손님 가득한 오픈 키친에서 직원이 답답하다고 언성 높히고 소리를 키우시는 바람에 손님들끼리 눈을 마주치며 겸연쩍은 분위기는고민해보시길",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,굳,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,"여기 피자 도른놈이에요!🤯 도우가 쫀득하고 너무 맛있어서 크러스트까지 다 먹게 되고, 파스타는 올리브도 아낌없이 넣어주셔서 진짜 맛있었어요! 트러플 감튀랑 나쵸도 따끈따끈할때 먹으니까 너무너무 맛있었어요😭💓 사장님 너무 친절하시고 유쾌하세요! 다음에 숙대쪽 오게 되면 또 올게요!🤗",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,파스타가 맛있어요,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
더블랙웨일바,FALSE,피자 도우 쫄깃하고 치즈가 맛있어요,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,"크리스마스 분위기가 가득한 가든한밤♡ 지나다 우연히 들려서 너무 좋았던 기억때문에 이번에 마음먹고 오픈 하자마자! :) 와인 가성비 무엇!! 실패없는 애들만 가득!! 파스타도 맛있고, 떡볶이도 진하게 맛있는!! 시나몬향 솔솔풍기는 치즈랑 크레커 조합 말해모해!! 와인친구들은 개인적으로 너무 조아조아!! 노래 선곡이 은은하게 크리스마스분위기 내주며, 선곡에 신경 많이 쓰신 것이 느껴짐!! 동네 이런 맛집있음 너어무 좋겠다!! 이러면서. 아껴두고 우리만 몰래 오고싶다고 친구랑 수다수다.",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,"우연히 찾게 된 후암동 골목길의 와인바일요일 늦은 시간에 찾으니 아무도 없어 둘이서 전세 낸 것처럼 전체 공간을 이용했어요.가게 밖으로 보이는 골목길은 여러가지 생각을 하게 해주었고, 내추럴 화이트와인과 잠봉믈렛의 조화도 참 기분좋았어요.사장님의 편안한 친절함과 좋은 음악에도 감사합니다.자주 가고 싶은 공간과 시간이에요",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,색다른 느낌이었어요! 마스카포네 치즈에 꿀&호두 조합 최고 👍,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
가든한밤,FALSE,"후암동 살던 주민인데 이사를 오고도 가든한밤 생각나서 종종 후암동에 갑니다. 언제 먹어도 너무 맛있는 치즈플레이트, 메이플소스랑 맛깔나게 어우러지는 치즈계란크레페, 여기에 상큼한 에세이 슈냉블랑 조합이 최고예요!다정하고 감성적인 분위기에 가격대도 좋구요. 어떤 메뉴를 주문해도 실패가 없는 곳입니다. 요즘 남영동은 너무 사람이 복작거리고 골목이 지저분한데 후암동 골목은 특유의 잔잔한 감성이 있어요. 근처 오시는 분들 꼭 들러보시길요!",0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,자리도 편하고 갈때마다 넘 좋은..^^,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,모든게 왼벽합니다 잠봉믈렛 꼭 드세요!,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,매콤새우오일파스타랑 잠봉 스콘도 당근라페 다 너무 맛있어요 너무너무 추천합니다 다른 메뉴도 전부 맛있어요 ,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,오랜만에 방문한 가든한밤!!! 일행보다 먼저 도착해서 우선 매콤새우오일파스타에 나의 최애 레드와인 비베르티를 오픈해서 먹었는데 역시나 파스타고 와인도 굿굿!!! 이후에 일행이 와서 추가 메뉴들을 주문했는데…먹고 마시느라 오늘도 사진이 없네요 ㅎㅎ 혼술도 좋고 모임하기도 좋고.. 단 혼자가면 먹고싶은 메뉴를 다 못먹는다는게 단점 ㅋㅋ 그래서 그런지 난 둘이 갈때는 바 자리가 좋은거 같다!! 사장님도 친절하시고 이제 얼굴 알아보시고 인사도 해주시는 센스^^  잘 먹고 갑니다~,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,쬰맛😍,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,"#주님이먹여살려주시는인생 #남영동파스타[아기자기 분위기가 좋은 파스타집]우연히 들어간 곳인데 분위기도 좋고, 친절하셨습니다 :)",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,"스튜를 좋아해서 먹으러 갔는데 분위기도 좋고, 재료를 하나하나 다 준비해서 만들어 주는 모습이 오픈 주방이라 바로 보여서 더 좋았어요!다른 건 다 맛있었는데 방울 토마토가 좀 많이 시큼해서 ㅠ 아쉬웠어요.. 그래도 와인이랑도 잘 어울리고 노래도 좋고 ㅎㅎ 많이 추웠던 날이었는데 따뜻한 추억 쌓을 수 있었어요! 감사합니다~!",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,치즈플레이트 너무 맛있어요!,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,음식도 맛있고 와인도 좋고~ 가성비 좋은 와인바~~~,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,와인도 안주도 다 넘넘 훌륭해요💓,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
가든한밤,FALSE,주말에 방문했는데 음식이 너무 맛있고 분위기도 넘 좋았어요 :) 와인도 다양하고 맛있고 음식이랑 잘어울려서 좋은시간 보내고 왔습니다. 역이랑도 가까워서 접근성도 좋은거 같아요. 또 방문 하겠습니다^^ ,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,"숙대입구역 분위기 좋은 술집 가든한밤!아늑한 분위기에 음식도 다 맛있어요😋데이트 하러 가기 딱 좋음👀치킨스튜, 잠봉믈렛 먹었고 둘 다 맛있었는데 특히 잠봉믈렛이 예상보다 더더 맛있었어요🤍오믈렛 완전 부드럽고 잠봉은 하나도 안 짜고, 같이 나오는 바게트에 올려 먹으면 순삭입니닷🥹크리스마스 분위기 물씬 나는 인테리어에 연말 실감나네요~🎁",0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
가든한밤,FALSE,"식사 겸 안주로 잔뜩 먹고 마셨는데 모든 음식이 다 맛있어서 기분 좋은 시간을 보냈음. 레몬크림 파스타와 감바스, 사진엔 없는 치즈계란크레페도 맛있었으나 원픽을 꼽으라면 감자그라탕! 1인 오너셰프 레스토랑으로 보였고 양이 많은 편은 아니라, 소규모 모임이 천천히 음미하고 대화를 즐기기에 좋을 것 같아요! ",0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,오늘 진짜 추웠는데 치킨스튜 최고!! 정말 제발 먹어주세요ㅎㅎ레몬크림새우파스타도 맛있어요 분위기도 좋고 사장님 너무 친절하셔요!! 화이트와인도 너무 청량해욧 또올게요!!,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,"아늑하고 편안한 분위기에 친절하신 사장님,,🤍와인 추천도 너무 취향에 맞게 잘해주시고 안주도 맛있어요 햄플레이트 강추입니다 같이 나오는 바게트도 그냥 동네 빵집 바게트가 아니에요~~~~~",0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
가든한밤,FALSE,겨울에 잘 어울리는 따뜻한 메뉴+와인과 찰떡인 메뉴가 너무 많아서 친구들과 연말모임 하기 너무 좋았습니다^^ 사장님 넘 정스럽고 따뜻하세요... 이번 해 남은 연말모임 하러 또 또 오려고 합니다. 오래오래 번창하세요❤️,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
모토카레시,FALSE,숙대입구역 근처 일본 분위기 나는 이자카야😎타루 하이볼을 포함해 술 종류 다양하고오리온 생맥 3+1 이벤트 중생맥 가격도 저렴하고 안주 가격도 합리적모임이나 데이트하기에 분위기 좋아요 😀,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
모토카레시,FALSE,숙대 이자카야를 찾다가 여기 오게되었는데 베스트 메뉴들도 다 너무 맛있고 !!!! 닭목살이랑 모듬튀김 최곱니다 진짜루 .. 글구 직원분이 너무 친절하샤요!!!! 덕분에 너무 기분 좋은 데이트가 되었습니다 ㅎㅎㅎ 분위기도 좋고 숙대 이자카야 찾으신다면 여기로 오세여 !!! 진짜 맛집입니다 👍,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
모토카레시,FALSE,숙대입구역 굴다리앞에 있는 모토카레시신상맛집인데 인테리어 완전 일본 빈티지 느낌분위기 쩌는곳. 우삼겹 스키야키 완전 푸짐하고참치 타르타르 추가로 주문했는데 아보카도랑 참치도많이 들어있고 맛있고 가성비고 좋았음. 여러가지 이벤트도 해서 가성비 짱인 곳.,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
